Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Wed Apr 14 08:11:50 2021

Ground state energy = 26165.14 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
      0.00       0.000000    -0.052000     0.002704     0.088819
    530.08       0.000000     0.042767     0.001829     0.060079
    898.15      -0.000000     0.038936     0.001516     0.049797
    973.79       0.000000    -0.001339     0.000002     0.000059
   1060.18      -0.000000     0.024022     0.000577     0.018955
   1093.97      -0.000000    -0.007582     0.000057     0.001888
   1225.40      -0.000000    -0.001297     0.000002     0.000055
   1239.76      -0.000000    -0.021886     0.000479     0.015734
   1382.71       0.000000    -0.009144     0.000084     0.002747
   1388.30      -0.000000     0.013703     0.000188     0.006168
   1403.27      -0.000000     0.001223     0.000001     0.000049
   1428.21      -0.000000    -0.032148     0.001034     0.033948
   1440.44      -0.000000     0.174480     0.030443     1.000000
   1467.13      -0.000000    -0.003663     0.000013     0.000441
   1503.80      -0.000000    -0.001119     0.000001     0.000041
   1544.94       0.000000    -0.032651     0.001066     0.035020
   1595.46       0.000000     0.010244     0.000105     0.003447
   1598.49       0.000000    -0.007210     0.000052     0.001707
   1624.04      -0.000000     0.006223     0.000039     0.001272
   1641.48       0.000000     0.019940     0.000398     0.013061
   1648.42       0.000000    -0.018929     0.000358     0.011770
   1755.38      -0.000000     0.001108     0.000001     0.000040
   1769.82       0.000000     0.017967     0.000323     0.010604
   1796.14       0.000000    -0.017306     0.000299     0.009838
   1871.55      -0.000000     0.001007     0.000001     0.000033
   1912.76       0.000000     0.006954     0.000048     0.001588
   1918.39      -0.000000     0.012413     0.000154     0.005061
   1933.27       0.000000     0.001078     0.000001     0.000038
   1958.29       0.000000    -0.018184     0.000331     0.010861
   1970.45      -0.000000     0.145942     0.021299     0.699626
   1992.12       0.000000     0.005932     0.000035     0.001156
   1997.08       0.000000    -0.003072     0.000009     0.000310
   2074.98      -0.000000    -0.027884     0.000778     0.025540
   2123.03       0.000000    -0.001066     0.000001     0.000037
   2128.57       0.000000    -0.006036     0.000036     0.001197
   2137.80      -0.000000    -0.016812     0.000283     0.009284
   2154.14       0.000000     0.003487     0.000012     0.000399
   2171.41      -0.000000    -0.016282     0.000265     0.008708
   2178.48      -0.000000     0.015619     0.000244     0.008013
   2267.92       0.000000     0.001626     0.000003     0.000087
   2280.63       0.000000     0.005648     0.000032     0.001048
   2286.48       0.000000    -0.010167     0.000103     0.003396
   2299.90       0.000000     0.010108     0.000102     0.003356
   2300.94      -0.000000     0.001639     0.000003     0.000088
   2319.95       0.000000    -0.007536     0.000057     0.001865
   2326.15       0.000000     0.014572     0.000212     0.006975
   2333.72       0.000000    -0.002803     0.000008     0.000258
   2338.19       0.000000     0.158811     0.025221     0.828453
   2346.54       0.000000     0.001535     0.000002     0.000077
   2364.53       0.000000     0.003056     0.000009     0.000307
   2413.55       0.000000     0.005364     0.000029     0.000945
   2424.50       0.000000     0.002282     0.000005     0.000171
   2442.82      -0.000000    -0.006136     0.000038     0.001237
   2442.82       0.000000     0.031070     0.000965     0.031710
   2448.50      -0.000000    -0.007656     0.000059     0.001925
   2476.66       0.000000     0.001348     0.000002     0.000060
   2480.41      -0.000000     0.006016     0.000036     0.001189
   2482.28      -0.000000    -0.002049     0.000004     0.000138
   2493.54      -0.000000     0.008018     0.000064     0.002112
   2496.65      -0.000000    -0.005239     0.000027     0.000902
   2500.48       0.000000     0.083424     0.006960     0.228607
   2518.13       0.000000    -0.001006     0.000001     0.000033
   2522.17       0.000000     0.004877     0.000024     0.000781
   2527.03       0.000000     0.001742     0.000003     0.000100
   2534.35      -0.000000    -0.023430     0.000549     0.018032
   2538.68       0.000000    -0.015139     0.000229     0.007529
   2546.35       0.000000     0.014880     0.000221     0.007273
   2605.03       0.000000    -0.016286     0.000265     0.008712
   2616.55      -0.000000     0.001061     0.000001     0.000037
   2622.21      -0.000000    -0.003591     0.000013     0.000423
   2628.07       0.000000     0.005946     0.000035     0.001161
   2638.88      -0.000000     0.004259     0.000018     0.000596
   2642.08       0.000000    -0.001087     0.000001     0.000039
   2658.67       0.000000    -0.003472     0.000012     0.000396
   2662.72       0.000000     0.009114     0.000083     0.002728
   2667.81      -0.000000    -0.013912     0.000194     0.006357
   2679.71      -0.000000     0.077788     0.006051     0.198764
   2689.43       0.000000     0.001469     0.000002     0.000071
   2694.06       0.000000    -0.004545     0.000021     0.000679
   2701.36      -0.000000     0.008942     0.000080     0.002627
   2705.61      -0.000000    -0.002518     0.000006     0.000208
   2708.55      -0.000000    -0.008758     0.000077     0.002520
   2735.34      -0.000000    -0.003004     0.000009     0.000297
   2742.36       0.000000    -0.002745     0.000008     0.000247
   2768.57      -0.000000    -0.001348     0.000002     0.000060
   2771.04       0.000000     0.002291     0.000005     0.000172
   2784.40      -0.000000     0.014734     0.000217     0.007131
   2798.01       0.000000    -0.001443     0.000002     0.000068
   2810.63      -0.000000     0.004129     0.000017     0.000560
   2816.53      -0.000000    -0.009298     0.000086     0.002840
   2828.73       0.000000     0.044804     0.002007     0.065940
   2830.89       0.000000    -0.001301     0.000002     0.000056
   2835.17       0.000000     0.004320     0.000019     0.000613
   2838.24       0.000000    -0.003225     0.000010     0.000342
   2840.74       0.000000     0.003775     0.000014     0.000468
   2849.95       0.000000    -0.007514     0.000056     0.001854
   2856.18      -0.000000     0.008485     0.000072     0.002365
   2863.79      -0.000000    -0.002290     0.000005     0.000172
   2865.37       0.000000     0.021001     0.000441     0.014488
   2868.13       0.000000    -0.132390     0.017527     0.575728
   2871.91       0.000000     0.001167     0.000001     0.000045
   2876.44       0.000000    -0.001203     0.000001     0.000048
   2879.44      -0.000000     0.006417     0.000041     0.001353
   2887.99      -0.000000    -0.008346     0.000070     0.002288
   2890.08       0.000000    -0.002910     0.000008     0.000278
   2894.39       0.000000    -0.002776     0.000008     0.000253
   2904.65      -0.000000     0.015841     0.000251     0.008243
   2933.25      -0.000000    -0.008331     0.000069     0.002280
   2943.46       0.000000     0.003837     0.000015     0.000484
   2946.69       0.000000     0.001454     0.000002     0.000069
   2954.05      -0.000000     0.007682     0.000059     0.001939
   2954.53      -0.000000    -0.002180     0.000005     0.000156
   2972.82      -0.000000     0.026313     0.000692     0.022743
   2976.71       0.000000    -0.167328     0.027999     0.919694
   2978.04      -0.000000     0.001250     0.000002     0.000051
   2983.79       0.000000    -0.003593     0.000013     0.000424
   2986.81      -0.000000    -0.002209     0.000005     0.000160
   2990.42       0.000000    -0.001571     0.000002     0.000081
   2994.07      -0.000000     0.001070     0.000001     0.000038
   3006.70       0.000000    -0.001029     0.000001     0.000035
   3010.20      -0.000000    -0.003073     0.000009     0.000310
   3010.47       0.000000     0.004965     0.000025     0.000810
   3012.36      -0.000000     0.001837     0.000003     0.000111
   3020.19       0.000000     0.001159     0.000001     0.000044
   3022.16      -0.000000    -0.003331     0.000011     0.000364
   3026.70       0.000000    -0.004419     0.000020     0.000641
   3029.87       0.000000     0.006477     0.000042     0.001378
   3030.49       0.000000    -0.003370     0.000011     0.000373
   3035.56      -0.000000    -0.009995     0.000100     0.003281
   3035.66       0.000000    -0.035763     0.001279     0.042011
   3036.76       0.000000     0.005684     0.000032     0.001061
   3038.87      -0.000000     0.023792     0.000566     0.018594
   3044.19      -0.000000    -0.002701     0.000007     0.000240
   3047.56      -0.000000     0.080820     0.006532     0.214558
   3048.10      -0.000000    -0.008343     0.000070     0.002287
   3050.63       0.000000     0.001045     0.000001     0.000036
   3052.24       0.000000     0.002730     0.000007     0.000245
   3064.36      -0.000000     0.018703     0.000350     0.011491
   3068.51      -0.000000    -0.013107     0.000172     0.005643
   3076.37       0.000000    -0.012648     0.000160     0.005255
   3078.34       0.000000    -0.068141     0.004643     0.152521
   3087.07      -0.000000    -0.070608     0.004986     0.163764
   3092.30       0.000000    -0.001058     0.000001     0.000037
   3106.75       0.000000    -0.003368     0.000011     0.000373
   3134.58      -0.000000     0.001360     0.000002     0.000061
   3140.25       0.000000    -0.007220     0.000052     0.001712
   3143.41      -0.000000    -0.004685     0.000022     0.000721
   3146.36      -0.000000    -0.001008     0.000001     0.000033
   3152.21       0.000000     0.002669     0.000007     0.000234
   3158.14      -0.000000    -0.005411     0.000029     0.000962
   3166.05       0.000000     0.001171     0.000001     0.000045
   3168.92       0.000000    -0.003600     0.000013     0.000426
   3171.97      -0.000000    -0.001060     0.000001     0.000037
   3178.25       0.000000    -0.001551     0.000002     0.000079
   3184.14      -0.000000    -0.012308     0.000151     0.004976
   3184.46      -0.000000    -0.004870     0.000024     0.000779
   3192.28      -0.000000    -0.006618     0.000044     0.001439
   3192.64      -0.000000     0.013607     0.000185     0.006082
   3193.96      -0.000000     0.001477     0.000002     0.000072
   3197.85       0.000000     0.007999     0.000064     0.002102
   3198.12       0.000000    -0.001194     0.000001     0.000047
   3209.66       0.000000    -0.065214     0.004253     0.139699
   3217.57      -0.000000     0.004880     0.000024     0.000782
   3224.02      -0.000000    -0.004150     0.000017     0.000566
   3231.72      -0.000000     0.002406     0.000006     0.000190
   3235.35       0.000000     0.007493     0.000056     0.001844
   3235.36       0.000000     0.013903     0.000193     0.006349
   3235.52      -0.000000    -0.087547     0.007664     0.251759
   3236.45       0.000000    -0.003910     0.000015     0.000502
   3239.88       0.000000     0.002329     0.000005     0.000178
   3243.75      -0.000000     0.002088     0.000004     0.000143
   3243.80      -0.000000    -0.003606     0.000013     0.000427
   3246.87       0.000000     0.002510     0.000006     0.000207
   3261.35       0.000000    -0.001534     0.000002     0.000077
   3265.26       0.000000    -0.002471     0.000006     0.000201
   3272.41       0.000000     0.002314     0.000005     0.000176
   3281.79      -0.000000     0.004280     0.000018     0.000602
   3294.98      -0.000000    -0.007531     0.000057     0.001863
   3298.37      -0.000000     0.001061     0.000001     0.000037
   3301.08       0.000000     0.001928     0.000004     0.000122
   3310.55      -0.000000    -0.005029     0.000025     0.000831
   3314.40      -0.000000    -0.012540     0.000157     0.005165
   3322.29       0.000000     0.001671     0.000003     0.000092
   3331.42      -0.000000    -0.003470     0.000012     0.000395
   3340.41      -0.000000    -0.018662     0.000348     0.011439
   3340.64      -0.000000     0.002003     0.000004     0.000132
   3346.60       0.000000     0.005808     0.000034     0.001108
   3358.74       0.000000     0.041382     0.001713     0.056252
   3368.30      -0.000000    -0.002663     0.000007     0.000233
   3370.25      -0.000000     0.002987     0.000009     0.000293
   3378.43       0.000000    -0.004729     0.000022     0.000735
   3379.96       0.000000     0.005073     0.000026     0.000845
   3380.44      -0.000000     0.001608     0.000003     0.000085
   3391.36       0.000000     0.004295     0.000018     0.000606
   3392.30       0.000000    -0.002444     0.000006     0.000196
   3393.86      -0.000000     0.001256     0.000002     0.000052
   3394.61      -0.000000     0.002603     0.000007     0.000223
   3395.28       0.000000     0.016741     0.000280     0.009206
   3398.09      -0.000000     0.075456     0.005694     0.187022
   3399.07       0.000000     0.015298     0.000234     0.007687
   3401.69      -0.000000     0.002077     0.000004     0.000142
   3409.17      -0.000000    -0.004772     0.000023     0.000748
   3413.86       0.000000    -0.001037     0.000001     0.000035
   3418.00      -0.000000    -0.006866     0.000047     0.001548
   3420.10      -0.000000    -0.002437     0.000006     0.000195
   3424.27       0.000000    -0.001736     0.000003     0.000099
   3432.05       0.000000     0.022804     0.000520     0.017081
   3434.15      -0.000000     0.012013     0.000144     0.004740
   3435.20      -0.000000    -0.008001     0.000064     0.002103
   3443.88      -0.000000    -0.006917     0.000048     0.001572
   3463.29       0.000000     0.007841     0.000061     0.002019
   3473.36      -0.000000    -0.001737     0.000003     0.000099
   3476.55      -0.000000    -0.001185     0.000001     0.000046
   3484.01      -0.000000    -0.006310     0.000040     0.001308
   3484.57       0.000000     0.001439     0.000002     0.000068
   3492.86       0.000000     0.001050     0.000001     0.000036
   3494.82       0.000000     0.001255     0.000002     0.000052
   3494.96      -0.000000     0.001286     0.000002     0.000054
   3502.82      -0.000000    -0.014954     0.000224     0.007345
   3506.42      -0.000000     0.142168     0.020212     0.663912
   3507.33      -0.000000    -0.013574     0.000184     0.006053
   3507.64      -0.000000     0.003292     0.000011     0.000356
   3511.05      -0.000000    -0.002385     0.000006     0.000187
   3513.15       0.000000    -0.002025     0.000004     0.000135
   3516.89      -0.000000     0.002097     0.000004     0.000144
   3519.86       0.000000     0.002190     0.000005     0.000158
   3520.29       0.000000    -0.002555     0.000007     0.000214
   3520.37      -0.000000    -0.002232     0.000005     0.000164
   3523.90      -0.000000    -0.001438     0.000002     0.000068
   3526.10       0.000000    -0.004690     0.000022     0.000723
   3531.66       0.000000    -0.001115     0.000001     0.000041
   3532.92       0.000000    -0.002089     0.000004     0.000143
   3536.74      -0.000000     0.004370     0.000019     0.000627
   3539.94       0.000000     0.002248     0.000005     0.000166
   3540.28      -0.000000     0.003566     0.000013     0.000418
   3540.55      -0.000000    -0.002708     0.000007     0.000241
   3542.46      -0.000000    -0.001119     0.000001     0.000041
   3549.95      -0.000000    -0.001201     0.000001     0.000047
   3551.90      -0.000000     0.002420     0.000006     0.000192
   3556.77       0.000000    -0.002639     0.000007     0.000229
   3557.67      -0.000000    -0.001938     0.000004     0.000123
   3558.50       0.000000     0.010363     0.000107     0.003527
   3558.98       0.000000    -0.003926     0.000015     0.000506
   3559.80       0.000000     0.005673     0.000032     0.001057
   3560.45       0.000000    -0.002566     0.000007     0.000216
   3565.50      -0.000000    -0.007072     0.000050     0.001643
