Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 21:14:04 2021

Ground state energy = 28228.43 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
      0.00      -0.000000     0.002182     0.000005     0.000235
    530.14      -0.000000     0.001763     0.000003     0.000153
   1060.31      -0.000000     0.001017     0.000001     0.000051
   1388.25       0.000000     0.001205     0.000001     0.000072
   1442.95      -0.000000     0.001864     0.000003     0.000171
   1540.69      -0.000000     0.001096     0.000001     0.000059
   1591.66      -0.000000     0.001033     0.000001     0.000053
   1644.71      -0.000000     0.006237     0.000039     0.001917
   1742.19       0.000000     0.002824     0.000008     0.000393
   1749.18       0.000000    -0.009471     0.000090     0.004419
   1755.81       0.000000    -0.015191     0.000231     0.011368
   1757.86       0.000000     0.041739     0.001742     0.085829
   1770.89      -0.000000     0.010186     0.000104     0.005112
   1782.42       0.000000    -0.002109     0.000004     0.000219
   1796.64       0.000000    -0.001693     0.000003     0.000141
   1854.25      -0.000000     0.010237     0.000105     0.005162
   1918.42       0.000000    -0.001384     0.000002     0.000094
   1958.66       0.000000     0.001169     0.000001     0.000067
   1973.18      -0.000000     0.004467     0.000020     0.000983
   1999.82       0.000000    -0.001654     0.000003     0.000135
   2121.77       0.000000     0.002170     0.000005     0.000232
   2124.18       0.000000    -0.001700     0.000003     0.000142
   2138.27       0.000000    -0.001746     0.000003     0.000150
   2161.67      -0.000000     0.003303     0.000011     0.000538
   2173.96       0.000000     0.008853     0.000078     0.003861
   2241.78      -0.000000     0.004590     0.000021     0.001038
   2242.05      -0.000000    -0.003786     0.000014     0.000706
   2245.07      -0.000000     0.035860     0.001286     0.063351
   2247.10       0.000000     0.046444     0.002157     0.106268
   2249.29       0.000000     0.001253     0.000002     0.000077
   2276.02      -0.000000    -0.054718     0.002994     0.147505
   2279.68       0.000000     0.008204     0.000067     0.003316
   2286.67       0.000000     0.002300     0.000005     0.000261
   2291.50      -0.000000    -0.002242     0.000005     0.000248
   2300.78       0.000000     0.001498     0.000002     0.000111
   2312.48      -0.000000    -0.001911     0.000004     0.000180
   2325.37      -0.000000    -0.001656     0.000003     0.000135
   2337.45      -0.000000    -0.001216     0.000001     0.000073
   2382.79      -0.000000    -0.011534     0.000133     0.006554
   2405.77       0.000000    -0.011150     0.000124     0.006125
   2412.93      -0.000000     0.001221     0.000001     0.000073
   2442.47       0.000000     0.013000     0.000169     0.008326
   2485.64       0.000000     0.001611     0.000003     0.000128
   2490.37       0.000000    -0.001365     0.000002     0.000092
   2492.65      -0.000000     0.001500     0.000002     0.000111
   2503.39       0.000000     0.005090     0.000026     0.001276
   2529.80      -0.000000     0.003159     0.000010     0.000492
   2545.57      -0.000000    -0.002097     0.000004     0.000217
   2561.47       0.000000    -0.004096     0.000017     0.000826
   2647.44      -0.000000    -0.001101     0.000001     0.000060
   2651.87      -0.000000    -0.002899     0.000008     0.000414
   2654.16       0.000000     0.002846     0.000008     0.000399
   2682.39      -0.000000    -0.002053     0.000004     0.000208
   2694.19       0.000000     0.001749     0.000003     0.000151
   2696.46       0.000000    -0.007230     0.000052     0.002576
   2702.58      -0.000000     0.005262     0.000028     0.001364
   2746.53       0.000000    -0.043484     0.001891     0.093155
   2749.34       0.000000    -0.037741     0.001424     0.070173
   2765.11       0.000000    -0.065928     0.004346     0.214133
   2772.19      -0.000000     0.004573     0.000021     0.001030
   2781.32      -0.000000     0.002340     0.000005     0.000270
   2802.51       0.000000    -0.001555     0.000002     0.000119
   2816.76       0.000000     0.001090     0.000001     0.000059
   2847.77      -0.000000     0.001194     0.000001     0.000070
   2855.06       0.000000     0.002468     0.000006     0.000300
   2855.77       0.000000    -0.001171     0.000001     0.000068
   2865.05      -0.000000     0.002032     0.000004     0.000203
   2885.87       0.000000    -0.008884     0.000079     0.003888
   2895.37      -0.000000    -0.005186     0.000027     0.001325
   2903.39      -0.000000    -0.008808     0.000078     0.003822
   2914.21      -0.000000    -0.007184     0.000052     0.002543
   2922.47       0.000000     0.019727     0.000389     0.019171
   2925.25       0.000000    -0.001905     0.000004     0.000179
   2929.33      -0.000000     0.009542     0.000091     0.004486
   2929.44       0.000000     0.010162     0.000103     0.005087
   2930.06       0.000000    -0.007252     0.000053     0.002591
   2932.51      -0.000000    -0.002126     0.000005     0.000223
   2943.91       0.000000    -0.002755     0.000008     0.000374
   2969.45      -0.000000    -0.004288     0.000018     0.000906
   3020.32       0.000000     0.001148     0.000001     0.000065
   3022.43       0.000000    -0.002024     0.000004     0.000202
   3033.87       0.000000     0.002272     0.000005     0.000254
   3038.87      -0.000000    -0.003857     0.000015     0.000733
   3052.76       0.000000     0.005382     0.000029     0.001427
   3059.37      -0.000000    -0.004357     0.000019     0.000935
   3064.57       0.000000    -0.002412     0.000006     0.000287
   3068.75      -0.000000    -0.001124     0.000001     0.000062
