Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Mon Apr 12 19:58:55 2021

Ground state energy = 27237.61 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
      0.00       0.000000     0.001807     0.000003     0.000225
    242.10      -0.000000     0.002793     0.000008     0.000537
    493.28      -0.000000    -0.004802     0.000023     0.001588
    530.07       0.000000    -0.001371     0.000002     0.000130
    671.16       0.000000     0.005407     0.000029     0.002014
    772.14      -0.000000    -0.002275     0.000005     0.000357
    897.97       0.000000    -0.001646     0.000003     0.000187
   1023.25      -0.000000    -0.003720     0.000014     0.000953
   1139.88       0.000000    -0.001481     0.000002     0.000151
   1201.16       0.000000     0.004308     0.000019     0.001279
   1302.20       0.000000    -0.001290     0.000002     0.000115
   1390.82       0.000000     0.004684     0.000022     0.001511
   1427.99       0.000000    -0.001272     0.000002     0.000111
   1491.93      -0.000000     0.004715     0.000022     0.001532
   1553.23       0.000000     0.002022     0.000004     0.000282
   1568.72      -0.000000    -0.005430     0.000029     0.002031
   1575.72      -0.000000    -0.001474     0.000002     0.000150
   1630.46       0.000000     0.001127     0.000001     0.000087
   1669.85      -0.000000     0.001318     0.000002     0.000120
   1731.18       0.000000    -0.002462     0.000006     0.000417
   1734.45      -0.000000    -0.003723     0.000014     0.000955
   1795.65       0.000000     0.001217     0.000001     0.000102
   1817.87       0.000000    -0.001059     0.000001     0.000077
   1881.54       0.000000    -0.001776     0.000003     0.000217
   1920.71      -0.000000     0.003710     0.000014     0.000948
   1982.41       0.000000     0.012933     0.000167     0.011522
   2021.87      -0.000000     0.003570     0.000013     0.000878
   2059.58      -0.000000     0.001738     0.000003     0.000208
   2067.42       0.000000    -0.004067     0.000017     0.001139
   2098.67      -0.000000    -0.004435     0.000020     0.001355
   2105.71      -0.000000     0.001091     0.000001     0.000082
   2129.88      -0.000000    -0.004420     0.000020     0.001346
   2138.94       0.000000    -0.003698     0.000014     0.000942
   2160.76       0.000000    -0.013813     0.000191     0.013143
   2245.34       0.000000    -0.004557     0.000021     0.001430
   2264.38       0.000000     0.003105     0.000010     0.000664
   2266.34       0.000000     0.001056     0.000001     0.000077
   2287.77       0.000000    -0.004351     0.000019     0.001304
   2310.98       0.000000    -0.004592     0.000021     0.001452
   2378.52      -0.000000     0.002831     0.000008     0.000552
   2389.10       0.000000     0.005896     0.000035     0.002395
   2411.48      -0.000000    -0.001359     0.000002     0.000127
   2450.61       0.000000     0.002064     0.000004     0.000293
   2465.67       0.000000     0.005458     0.000030     0.002052
   2473.19       0.000000     0.001933     0.000004     0.000257
   2511.77      -0.000000    -0.008780     0.000077     0.005310
   2536.21      -0.000000     0.001670     0.000003     0.000192
   2545.14      -0.000000    -0.001686     0.000003     0.000196
   2551.80      -0.000000    -0.002087     0.000004     0.000300
   2589.58       0.000000     0.001392     0.000002     0.000133
   2597.12       0.000000    -0.002548     0.000006     0.000447
   2628.59       0.000000     0.002327     0.000005     0.000373
   2628.62       0.000000    -0.001351     0.000002     0.000126
   2630.24      -0.000000    -0.001818     0.000003     0.000228
   2690.14       0.000000    -0.007992     0.000064     0.004400
   2690.56      -0.000000     0.001957     0.000004     0.000264
   2693.22       0.000000    -0.001461     0.000002     0.000147
   2730.82      -0.000000    -0.006019     0.000036     0.002495
   2775.03       0.000000    -0.001754     0.000003     0.000212
   2778.85      -0.000000     0.001197     0.000001     0.000099
   2792.84      -0.000000    -0.002255     0.000005     0.000350
   2794.31       0.000000     0.001929     0.000004     0.000256
   2807.76      -0.000000     0.009062     0.000082     0.005657
   2815.31      -0.000000    -0.001705     0.000003     0.000200
   2815.45       0.000000     0.003372     0.000011     0.000783
   2817.45      -0.000000     0.001012     0.000001     0.000071
   2835.58       0.000000    -0.001205     0.000001     0.000100
   2838.17       0.000000    -0.013931     0.000194     0.013368
   2860.18       0.000000    -0.001996     0.000004     0.000275
