Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 20:57:50 2021

Ground state energy = 26854.90 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
      0.00       0.000000     0.002719     0.000007     0.000174
     29.01       0.000000    -0.121589     0.014784     0.348450
    159.32       0.000000     0.012299     0.000151     0.003565
    530.19       0.000000    -0.001922     0.000004     0.000087
    559.21      -0.000000    -0.100611     0.010123     0.238587
    689.46       0.000000    -0.010440     0.000109     0.002569
    898.74      -0.000000     0.001048     0.000001     0.000026
    927.80      -0.000000     0.100183     0.010037     0.236558
   1058.05       0.000000    -0.010882     0.000118     0.002791
   1089.40      -0.000000     0.056898     0.003237     0.076304
   1219.69       0.000000    -0.006058     0.000037     0.000865
   1269.41      -0.000000     0.052997     0.002809     0.066199
   1399.70      -0.000000     0.005434     0.000030     0.000696
   1417.29       0.000000    -0.031340     0.000982     0.023149
   1437.73       0.000000     0.018204     0.000331     0.007810
   1457.97      -0.000000    -0.082674     0.006835     0.161099
   1524.55       0.000000    -0.203403     0.041373     0.975139
   1547.57      -0.000000    -0.003193     0.000010     0.000240
   1588.25       0.000000     0.009185     0.000084     0.001989
   1607.12      -0.000000    -0.063600     0.004045     0.095337
   1624.91      -0.000000    -0.024355     0.000593     0.013981
   1647.05       0.000000     0.001400     0.000002     0.000046
   1676.06      -0.000000     0.063533     0.004036     0.095139
   1755.18       0.000000    -0.002662     0.000007     0.000167
   1799.59       0.000000     0.043814     0.001920     0.045246
   1806.32       0.000000    -0.006460     0.000042     0.000984
   1826.47      -0.000000    -0.050040     0.002504     0.059018
   1929.87       0.000000     0.004597     0.000021     0.000498
   1947.47      -0.000000     0.028619     0.000819     0.019305
   1956.76       0.000000     0.005853     0.000034     0.000808
   1967.89       0.000000     0.014264     0.000203     0.004795
   1988.15       0.000000    -0.046629     0.002174     0.051246
   2054.74       0.000000     0.171398     0.029377     0.692413
   2077.74       0.000000    -0.002979     0.000009     0.000209
   2118.43      -0.000000     0.005289     0.000028     0.000659
   2137.30       0.000000    -0.054551     0.002976     0.070140
   2168.18       0.000000    -0.044622     0.001991     0.046930
   2206.24       0.000000    -0.052506     0.002757     0.064978
   2298.45       0.000000    -0.004883     0.000024     0.000562
   2316.06      -0.000000    -0.025468     0.000649     0.015288
   2329.79      -0.000000    -0.024749     0.000613     0.014437
   2336.42       0.000000    -0.014061     0.000198     0.004660
   2336.50       0.000000     0.005118     0.000026     0.000617
   2356.64      -0.000000    -0.041198     0.001697     0.040005
   2423.23       0.000000    -0.205979     0.042427     1.000000
   2446.34      -0.000000    -0.002791     0.000008     0.000184
   2460.07       0.000000     0.002665     0.000007     0.000167
   2477.68       0.000000    -0.017803     0.000317     0.007470
   2486.91      -0.000000    -0.004925     0.000024     0.000572
   2498.09       0.000000    -0.007565     0.000057     0.001349
   2505.81       0.000000     0.067636     0.004575     0.107822
   2523.63       0.000000    -0.019919     0.000397     0.009351
   2574.72       0.000000    -0.053465     0.002859     0.067375
   2584.93       0.000000     0.098763     0.009754     0.229900
   2607.95       0.000000     0.001896     0.000004     0.000085
   2653.90       0.000000     0.002313     0.000005     0.000126
   2657.67       0.000000     0.013867     0.000192     0.004532
   2667.50       0.000000     0.032016     0.001025     0.024160
   2678.08       0.000000     0.007695     0.000059     0.001396
   2698.33       0.000000     0.036794     0.001354     0.031909
   2704.99       0.000000     0.005820     0.000034     0.000798
   2725.09       0.000000     0.015939     0.000254     0.005988
   2736.43       0.000000     0.029653     0.000879     0.020725
   2764.91       0.000000     0.094675     0.008963     0.211262
   2787.95       0.000000     0.001431     0.000002     0.000048
   2825.97       0.000000    -0.004515     0.000020     0.000481
   2828.61       0.000000     0.004120     0.000017     0.000400
   2846.22       0.000000     0.023075     0.000532     0.012549
   2847.48       0.000000     0.030071     0.000904     0.021313
   2855.39       0.000000     0.002016     0.000004     0.000096
   2865.29       0.000000     0.010548     0.000111     0.002622
   2866.59       0.000000    -0.010915     0.000119     0.002808
   2866.70       0.000000    -0.002656     0.000007     0.000166
   2886.81       0.000000     0.023170     0.000537     0.012653
   2912.79       0.000000     0.052154     0.002720     0.064111
   2916.34       0.000000     0.025945     0.000673     0.015866
   2953.39       0.000000    -0.172809     0.029863     0.703863
   2966.73       0.000000    -0.021480     0.000461     0.010875
   2976.49       0.000000     0.002596     0.000007     0.000159
   2995.37       0.000000    -0.016319     0.000266     0.006277
   2995.57       0.000000     0.001109     0.000001     0.000029
   3013.16       0.000000    -0.008335     0.000069     0.001637
   3017.09       0.000000    -0.002823     0.000008     0.000188
   3033.60       0.000000     0.003005     0.000009     0.000213
   3035.99       0.000000    -0.057597     0.003317     0.078191
   3040.80       0.000000     0.009848     0.000097     0.002286
   3046.64       0.000000    -0.002650     0.000007     0.000165
   3064.32       0.000000    -0.018305     0.000335     0.007897
   3066.83       0.000000     0.022846     0.000522     0.012302
   3084.65       0.000000     0.009527     0.000091     0.002139
   3103.67       0.000000    -0.118786     0.014110     0.332571
   3104.86       0.000000     0.043851     0.001923     0.045322
   3120.43       0.000000    -0.043127     0.001860     0.043838
   3170.93       0.000000     0.109760     0.012047     0.283950
   3171.53       0.000000    -0.089859     0.008075     0.190314
   3187.85       0.000000     0.012679     0.000161     0.003789
   3194.59       0.000000     0.001861     0.000003     0.000082
   3197.13       0.000000     0.002692     0.000007     0.000171
   3202.99       0.000000     0.014231     0.000203     0.004773
   3208.27       0.000000     0.005985     0.000036     0.000844
   3214.74       0.000000    -0.012548     0.000157     0.003711
   3228.52       0.000000     0.020750     0.000431     0.010148
   3235.01       0.000000     0.005622     0.000032     0.000745
   3235.14       0.000000     0.005235     0.000027     0.000646
   3254.06       0.000000     0.034087     0.001162     0.027386
   3255.22       0.000000     0.013135     0.000173     0.004066
   3271.90       0.000000     0.012694     0.000161     0.003798
   3295.10       0.000000    -0.079771     0.006363     0.149984
   3318.13       0.000000    -0.001331     0.000002     0.000042
   3321.77       0.000000    -0.130317     0.016982     0.400271
   3323.31       0.000000     0.020957     0.000439     0.010352
   3345.03       0.000000    -0.001487     0.000002     0.000052
   3356.15       0.000000    -0.003936     0.000015     0.000365
   3358.80       0.000000     0.002376     0.000006     0.000133
   3376.42       0.000000     0.014385     0.000207     0.004878
   3377.66       0.000000    -0.025682     0.000660     0.015546
   3385.52       0.000000     0.001702     0.000003     0.000068
   3396.77       0.000000    -0.005571     0.000031     0.000732
   3402.15       0.000000    -0.001397     0.000002     0.000046
   3404.40       0.000000    -0.044797     0.002007     0.047298
   3422.26       0.000000     0.009894     0.000098     0.002307
   3429.46       0.000000     0.033498     0.001122     0.026448
   3442.98       0.000000     0.048540     0.002356     0.055533
   3446.48       0.000000    -0.021394     0.000458     0.010788
   3453.71       0.000000     0.002206     0.000005     0.000115
   3473.21       0.000000    -0.027517     0.000757     0.017847
   3483.58       0.000000    -0.099108     0.009822     0.231513
   3496.91       0.000000    -0.017473     0.000305     0.007196
   3506.69       0.000000    -0.001644     0.000003     0.000064
   3525.55       0.000000     0.015399     0.000237     0.005589
   3552.54       0.000000     0.001241     0.000002     0.000036
   3556.43       0.000000     0.011535     0.000133     0.003136
   3559.92       0.000000     0.003115     0.000010     0.000229
   3566.17       0.000000     0.033562     0.001126     0.026549
   3570.99       0.000000    -0.008116     0.000066     0.001553
   3576.75       0.000000    -0.005539     0.000031     0.000723
   3576.79       0.000000    -0.003044     0.000009     0.000218
   3594.49       0.000000    -0.016662     0.000278     0.006544
   3596.97       0.000000    -0.018800     0.000353     0.008330
   3603.53       0.000000    -0.003204     0.000010     0.000242
   3614.81       0.000000    -0.007416     0.000055     0.001296
   3625.54       0.000000    -0.002557     0.000007     0.000154
   3633.84       0.000000    -0.102768     0.010561     0.248928
   3635.02       0.000000    -0.023666     0.000560     0.013201
   3663.28       0.000000     0.096778     0.009366     0.220751
   3686.72       0.000000    -0.001275     0.000002     0.000038
   3700.90       0.000000    -0.114086     0.013016     0.306772
   3701.46       0.000000    -0.029109     0.000847     0.019972
   3714.90       0.000000    -0.029278     0.000857     0.020204
   3718.06       0.000000    -0.006527     0.000043     0.001004
   3724.67       0.000000     0.003543     0.000013     0.000296
   3724.76       0.000000     0.001648     0.000003     0.000064
   3727.26       0.000000     0.002353     0.000006     0.000130
   3738.46       0.000000     0.003175     0.000010     0.000238
   3744.90       0.000000    -0.011553     0.000133     0.003146
   3746.19       0.000000     0.032463     0.001054     0.024839
   3763.99       0.000000    -0.008832     0.000078     0.001838
   3765.15       0.000000    -0.004424     0.000020     0.000461
   3765.31       0.000000    -0.002842     0.000008     0.000190
   3784.21       0.000000     0.029237     0.000855     0.020148
   3785.36       0.000000     0.007394     0.000055     0.001289
   3811.47       0.000000    -0.052509     0.002757     0.064987
   3814.92       0.000000     0.021676     0.000470     0.011074
   3825.29       0.000000    -0.045945     0.002111     0.049753
   3851.89       0.000000    -0.108782     0.011834     0.278913
   3853.55       0.000000     0.016856     0.000284     0.006696
   3865.22       0.000000    -0.021904     0.000480     0.011308
   3875.18       0.000000    -0.001381     0.000002     0.000045
   3886.35       0.000000    -0.002316     0.000005     0.000126
   3894.06       0.000000     0.017185     0.000295     0.006960
   3907.85       0.000000     0.015015     0.000225     0.005314
   3911.89       0.000000    -0.006774     0.000046     0.001082
   3932.23       0.000000     0.002156     0.000005     0.000110
   3934.52       0.000000     0.037847     0.001432     0.033761
   3939.36       0.000000    -0.010658     0.000114     0.002677
   3945.23       0.000000     0.002344     0.000005     0.000129
   3959.65       0.000000    -0.027564     0.000760     0.017907
   3962.95       0.000000     0.015476     0.000240     0.005645
   3965.39       0.000000     0.007524     0.000057     0.001334
   3973.18       0.000000    -0.030813     0.000949     0.022378
   3976.62       0.000000     0.012416     0.000154     0.003633
   3983.02       0.000000    -0.007328     0.000054     0.001266
   3983.83       0.000000    -0.001594     0.000003     0.000060
   4002.18       0.000000     0.152088     0.023131     0.545181
   4003.28       0.000000    -0.015497     0.000240     0.005660
   4019.04       0.000000    -0.042961     0.001846     0.043502
   4027.11       0.000000     0.009659     0.000093     0.002199
   4055.75       0.000000     0.009869     0.000097     0.002295
   4066.29       0.000000     0.001533     0.000002     0.000055
   4069.31       0.000000     0.148758     0.022129     0.521573
   4070.02       0.000000    -0.071809     0.005157     0.121537
   4086.59       0.000000    -0.010800     0.000117     0.002749
   4090.09       0.000000     0.002588     0.000007     0.000158
   4093.25       0.000000     0.001730     0.000003     0.000071
   4095.72       0.000000     0.001111     0.000001     0.000029
   4101.18       0.000000    -0.004609     0.000021     0.000501
   4101.62       0.000000    -0.014795     0.000219     0.005159
   4103.34       0.000000    -0.002436     0.000006     0.000140
   4106.97       0.000000     0.001156     0.000001     0.000031
   4107.33       0.000000     0.003890     0.000015     0.000357
   4113.35       0.000000    -0.004199     0.000018     0.000415
   4124.66       0.000000     0.010553     0.000111     0.002625
   4127.11       0.000000    -0.010780     0.000116     0.002739
   4133.59       0.000000    -0.001155     0.000001     0.000031
   4133.63       0.000000     0.002805     0.000008     0.000186
   4145.00       0.000000     0.003788     0.000014     0.000338
   4152.32       0.000000     0.037495     0.001406     0.033136
   4153.16       0.000000     0.023423     0.000549     0.012931
   4155.65       0.000000     0.002632     0.000007     0.000163
   4164.03       0.000000     0.060862     0.003704     0.087305
   4170.40       0.000000    -0.011366     0.000129     0.003045
   4191.89       0.000000     0.077439     0.005997     0.141344
   4193.01       0.000000     0.006187     0.000038     0.000902
   4202.28       0.000000     0.023027     0.000530     0.012497
   4207.06       0.000000    -0.009871     0.000097     0.002297
   4216.88       0.000000    -0.001016     0.000001     0.000024
   4220.08       0.000000     0.057664     0.003325     0.078373
   4221.94       0.000000    -0.011768     0.000138     0.003264
   4227.41       0.000000     0.004180     0.000017     0.000412
   4231.38       0.000000    -0.047296     0.002237     0.052722
   4232.21       0.000000     0.054124     0.002929     0.069046
   4235.96       0.000000     0.006147     0.000038     0.000891
   4253.55       0.000000     0.003643     0.000013     0.000313
   4254.84       0.000000    -0.002930     0.000009     0.000202
   4254.95       0.000000    -0.001031     0.000001     0.000025
   4257.44       0.000000    -0.001294     0.000002     0.000039
   4273.94       0.000000     0.001234     0.000002     0.000036
   4275.08       0.000000    -0.007227     0.000052     0.001231
   4276.34       0.000000     0.027253     0.000743     0.017506
   4281.13       0.000000    -0.004605     0.000021     0.000500
   4295.30       0.000000     0.002207     0.000005     0.000115
   4300.75       0.000000    -0.001200     0.000001     0.000034
   4302.86       0.000000     0.020337     0.000414     0.009748
   4304.58       0.000000    -0.006904     0.000048     0.001124
   4314.38       0.000000    -0.017070     0.000291     0.006868
   4320.79       0.000000     0.003181     0.000010     0.000239
   4325.03       0.000000    -0.004925     0.000024     0.000572
   4327.16       0.000000    -0.027489     0.000756     0.017810
   4341.57       0.000000     0.047831     0.002288     0.053923
   4343.81       0.000000     0.051329     0.002635     0.062097
   4344.50       0.000000     0.037192     0.001383     0.032603
   4352.17       0.000000     0.001759     0.000003     0.000073
   4354.96       0.000000    -0.005257     0.000028     0.000651
   4359.56       0.000000    -0.002650     0.000007     0.000166
   4360.80       0.000000     0.020525     0.000421     0.009929
   4372.36       0.000000    -0.007096     0.000050     0.001187
   4382.09       0.000000    -0.062328     0.003885     0.091562
   4383.80       0.000000    -0.007726     0.000060     0.001407
   4395.35       0.000000    -0.017506     0.000306     0.007223
   4411.30       0.000000    -0.055205     0.003048     0.071832
   4411.89       0.000000    -0.039931     0.001595     0.037582
   4421.85       0.000000     0.001020     0.000001     0.000025
   4424.23       0.000000    -0.016252     0.000264     0.006225
   4429.04       0.000000     0.002433     0.000006     0.000140
